patch_id,T,B,fC_0,fC,I,F,S,category
32539,0.20803843029557054,0,0.037267775636964394,0.037267775636964394,1,1,0,fail
32540,0.4340123981450589,1,0.11321134355972619,0.11321134355972619,0,0,0,non_int
32541,15.667803738399108,27,0.29424989745479346,0.6471249487273967,1,0,1,success
32542,0.48178215395017726,1,0.04682456030827543,0.04682456030827543,0,0,0,non_int
32543,0.467893951877283,0,0.03434880435358944,0.03434880435358944,0,0,0,non_int
32544,3.719881368835581,11,0.42728637842965006,0.42728637842965006,0,0,0,non_int
32545,0.20846121110327995,1,0.12558122119925624,0.12558122119925624,0,0,0,non_int
32546,0.2663666420996039,0,0.15562420527637988,0.15562420527637988,0,0,0,non_int
32547,0.2886754295811779,0,0.03472790077663814,0.03472790077663814,0,0,0,non_int
32548,0.3979781814431292,0,0.2975979496585058,0.2975979496585058,0,0,0,non_int
32549,4.9321889703241215,10,0.10648115564911095,0.5532405778245555,1,0,1,success
32550,0.6912522588330277,2,0.5457679226548305,0.5457679226548305,0,0,0,non_int
32551,2.2746649041766394,4,0.08518274643139319,0.08518274643139319,0,0,0,non_int
32552,0.8216212327553645,0,0.011190974891596083,0.011190974891596083,0,0,0,non_int
32553,0.9598067176377594,1,0.031746925056394315,0.031746925056394315,0,0,0,non_int
32554,0.07161359755469887,0,0.018326749820965507,0.018326749820965507,1,1,0,fail
32555,1.1557066298154903,2,0.22246992796401055,0.22246992796401055,0,0,0,non_int
32556,0.11955892353503524,0,0.4720684150866753,0.4720684150866753,0,0,0,non_int
32557,0.5137719285522244,0,0.010045323331398877,0.010045323331398877,0,0,0,non_int
32558,0.7019039322011233,2,0.44677584719620433,0.44677584719620433,0,0,0,non_int
32559,0.1251009461349588,1,0.2074352136614809,0.2074352136614809,0,0,0,non_int
32560,0.5751977863528033,0,0.14261786854308675,0.14261786854308675,0,0,0,non_int
32561,0.7200970449656122,1,0.2822912332064724,0.2822912332064724,0,0,0,non_int
32562,0.3454730817441309,1,0.0781225253206179,0.0781225253206179,0,0,0,non_int
32563,0.7336402477816447,1,0.014716979295856785,0.014716979295856785,0,0,0,non_int
32564,0.08772869452589349,0,0.17231350465165848,0.17231350465165848,1,1,0,fail
32565,1.1812459121775638,0,0.0962247809520728,0.0962247809520728,0,0,0,non_int
32566,0.5494323074125406,1,0.09384946031416683,0.09384946031416683,1,1,0,fail
32567,5.096341854320377,12,0.22423485454820286,0.6121174272741015,1,0,1,success
32568,0.47879316322666915,0,0.2808808729495968,0.2808808729495968,0,0,0,non_int
32569,0.8092662102773465,0,0.2585348327590195,0.2585348327590195,1,1,0,fail
32570,0.3286397640515461,0,0.44367472527668844,0.44367472527668844,0,0,0,non_int
32571,0.6099734333886809,1,0.646185469107492,0.646185469107492,0,0,0,non_int
32572,1.3005438572577266,4,0.22463899062940404,0.612319495314702,1,0,1,success
32573,0.5221113250890325,0,0.314322456055083,0.314322456055083,0,0,0,non_int
32574,0.4882694579259389,0,0.5029484584546468,0.5029484584546468,1,1,0,fail
32575,0.9486483291270692,0,0.06658069525702852,0.5332903476285142,1,0,1,success
32576,0.06189551953682333,0,0.06647426984664535,0.06647426984664535,0,0,0,non_int
32577,0.06137146792540666,0,0.5319199355074402,0.5319199355074402,0,0,0,non_int
32578,2.4677510143324977,8,0.1438368330088571,0.1438368330088571,0,0,0,non_int
32579,0.6688352483589209,0,0.263684818861913,0.263684818861913,1,1,0,fail
32580,0.44389856206346495,1,0.16838670750330723,0.16838670750330723,0,0,0,non_int
32581,0.018023024309422823,0,0.2645324573013464,0.2645324573013464,1,1,0,fail
32582,0.23423800606043285,0,0.13451935877457663,0.13451935877457663,0,0,0,non_int
32583,0.012065342313733456,0,0.00906074746595188,0.00906074746595188,0,0,0,non_int
32584,0.3433791755965293,1,0.020696141872372783,0.020696141872372783,0,0,0,non_int
32585,6.62111632658842,10,0.09425820934275762,0.5471291046713788,1,0,1,success
32586,2.2598924606859017,0,0.15872003333857937,0.15872003333857937,0,0,0,non_int
32587,1.3674070613638838,1,0.34995313726863925,0.34995313726863925,0,0,0,non_int
32588,0.029821676066462688,0,0.3624312159949714,0.3624312159949714,1,1,0,fail
32589,0.2733964841887319,0,0.31463465311665356,0.31463465311665356,0,0,0,non_int
32590,0.4358164108716469,1,0.4358606149245659,0.4358606149245659,0,0,0,non_int
32591,0.175398588987748,0,0.019164578407751046,0.019164578407751046,0,0,0,non_int
32592,1.2389759153866122,3,0.599897667453851,0.599897667453851,0,0,0,non_int
32593,0.33812730962653076,0,0.04865704622381163,0.04865704622381163,1,1,0,fail
32594,1.7934965288833873,3,0.21478551421393055,0.21478551421393055,0,0,0,non_int
32595,1.4561690562393088,3,0.29678995944750863,0.29678995944750863,0,0,0,non_int
32596,0.049739637061804634,0,0.04200026272693412,0.04200026272693412,0,0,0,non_int
32597,3.632322596266925,3,0.07969434629047285,0.07969434629047285,0,0,0,non_int
32598,0.29252673297505444,0,0.13630450908974928,0.13630450908974928,0,0,0,non_int
32599,0.5041238791361281,0,0.19562396864694467,0.19562396864694467,1,1,0,fail
32600,1.2965813566947473,1,0.6424238439846293,0.6424238439846293,0,0,0,non_int
32601,3.7882039330347936,4,0.007979584767688092,0.007979584767688092,0,0,0,non_int
32602,1.698264406346125,1,0.2689454394232765,0.2689454394232765,0,0,0,non_int
32603,2.492641002748417,4,0.040611765895590686,0.040611765895590686,0,0,0,non_int
32604,0.10026843687297962,0,0.4332058768415604,0.4332058768415604,0,0,0,non_int
32605,1.7634159956557152,5,0.6508912819322201,0.6508912819322201,0,0,0,non_int
32606,0.5563466397139878,1,0.011634573305961059,0.011634573305961059,0,0,0,non_int
32607,1.5166242491034883,3,0.06158057902760835,0.5307902895138041,1,0,1,success
32608,0.8296825455030419,1,0.10360101472496423,0.10360101472496423,0,0,0,non_int
32609,0.04277333353719055,1,0.40486137974709174,0.40486137974709174,0,0,0,non_int
32610,0.24079572810315067,0,0.0048074767561526125,0.0048074767561526125,0,0,0,non_int
32611,1.0022040953139373,0,0.053794157762908724,0.053794157762908724,0,0,0,non_int
32612,0.688294784116967,0,0.11595002811297556,0.11595002811297556,0,0,0,non_int
32613,0.5648495649569049,1,0.3347251716971234,0.3347251716971234,0,0,0,non_int
32614,2.1176941005076295,0,0.009694075882312839,0.009694075882312839,0,0,0,non_int
32615,1.8518060824078872,3,0.5028124959632696,0.5028124959632696,0,0,0,non_int
32616,1.464970298003888,1,0.006587414420518975,0.006587414420518975,0,0,0,non_int
32617,0.2488669903287964,2,0.15938831481806962,0.15938831481806962,1,1,0,fail
32618,0.0486333058655502,1,0.007147666831587634,0.007147666831587634,0,0,0,non_int
32619,0.18510384233725344,0,0.2377871224813491,0.2377871224813491,1,1,0,fail
32620,3.8824995973420795,8,0.03269132806052429,0.5163456640302622,1,0,1,success
32621,0.44626287492562744,1,0.0383762506398934,0.0383762506398934,0,0,0,non_int
32622,1.8703697137133597,2,0.5979851555881799,0.5979851555881799,0,0,0,non_int
32623,1.0121102718164383,1,0.16404859323432835,0.16404859323432835,0,0,0,non_int
32624,0.11305447892411527,0,0.34834509992034196,0.34834509992034196,0,0,0,non_int
32625,0.0452832573012098,0,0.008812599538146344,0.008812599538146344,1,1,0,fail
32626,2.465255186557067,2,0.07849775549952509,0.07849775549952509,0,0,0,non_int
32627,0.7839045162397071,1,0.028413612152722298,0.028413612152722298,1,1,0,fail
32628,0.29701976954847187,1,0.008742576037418104,0.008742576037418104,0,0,0,non_int
32629,3.836560733888915,2,0.04150144835905423,0.04150144835905423,0,0,0,non_int
32630,3.265034365975836,6,0.11550758897626459,0.5577537944881323,1,0,1,success
32631,0.4711714145973204,0,0.08722141850185587,0.08722141850185587,0,0,0,non_int
32632,3.201444254375502,6,0.22844875644945262,0.22844875644945262,0,0,0,non_int
32633,0.716190232567708,0,0.1356557234822229,0.1356557234822229,0,0,0,non_int
32634,1.8768902722508043,1,0.14775859820915643,0.5738792991045782,1,0,1,success
32635,0.42397879017561396,2,0.03867995486788709,0.5193399774339436,1,0,1,success
32636,9.39102599392031,11,0.029859514597384777,0.5149297572986924,1,0,1,success
32637,0.9017660991329461,0,0.0927325820530425,0.0927325820530425,0,0,0,non_int
32638,2.1378087537085357,1,0.03327634314013661,0.03327634314013661,0,0,0,non_int
32639,0.11926643568359126,0,0.09541660121941355,0.09541660121941355,0,0,0,non_int
32640,0.31179790484055275,0,0.6300475285989078,0.6300475285989078,0,0,0,non_int
32641,0.1922270720669134,0,0.371084203060191,0.371084203060191,0,0,0,non_int
32642,2.9607582292830994,2,0.14235596764380967,0.14235596764380967,0,0,0,non_int
32643,0.13507166245587846,0,0.06147109543589425,0.06147109543589425,0,0,0,non_int
32644,0.40853627547791815,1,0.32373737418563814,0.32373737418563814,0,0,0,non_int
32645,0.7476783409861417,2,0.1252176186261536,0.1252176186261536,0,0,0,non_int
32646,0.6134315498948372,0,0.20974177697655746,0.20974177697655746,0,0,0,non_int
32647,0.048333862326260496,0,0.6923393981947198,0.6923393981947198,1,1,0,fail
32648,0.5240809759019927,1,0.5072214390790017,0.5072214390790017,0,0,0,non_int
32649,0.09748348078231342,0,0.3439843549038856,0.3439843549038856,0,0,0,non_int
32650,1.7082422772795112,3,0.24648694030637802,0.24648694030637802,0,0,0,non_int
32651,0.99636415623692,3,0.4371112063455189,0.4371112063455189,0,0,0,non_int
32652,0.5822707193804574,0,0.2326948519262,0.2326948519262,0,0,0,non_int
32653,0.30317693382887606,0,0.0033714566951063927,0.0033714566951063927,0,0,0,non_int
32654,0.0469073220048984,0,0.04915079907368493,0.04915079907368493,1,1,0,fail
32655,0.4024816428123171,0,0.2469688559417812,0.2469688559417812,0,0,0,non_int
32656,0.1529337964537612,0,0.16181572076715672,0.16181572076715672,0,0,0,non_int
32657,4.418377544351867,10,0.024331854281399987,0.5121659271407,1,0,1,success
32658,2.4769635540859958,2,0.19762670560363316,0.19762670560363316,0,0,0,non_int
32659,0.1911489694132429,0,0.19558248374160822,0.5977912418708041,1,0,1,success
32660,0.5033464736741474,0,0.01776271199898094,0.01776271199898094,0,0,0,non_int
32661,2.706160142027058,4,0.28330089793222485,0.28330089793222485,0,0,0,non_int
32662,1.1757766039541864,1,0.15558093917002752,0.15558093917002752,0,0,0,non_int
32663,0.38050466784791154,3,0.5897841230761853,0.5897841230761853,1,1,0,fail
32664,0.22247239295776278,0,0.25333394531736214,0.25333394531736214,1,1,0,fail
32665,0.09286264846415494,0,0.14202334356941998,0.14202334356941998,0,0,0,non_int
32666,0.9676380134430425,3,0.5326632970965162,0.5326632970965162,0,0,0,non_int
32667,11.027513935743556,20,0.10979735303327687,0.5548986765166384,1,0,1,success
32668,0.3875299416589364,0,0.09557370163061912,0.09557370163061912,0,0,0,non_int
32669,0.9458222026133393,1,0.09526229085947086,0.09526229085947086,0,0,0,non_int
32670,2.651245036530732,4,0.07387510107663947,0.07387510107663947,0,0,0,non_int
32671,1.786033291151136,1,0.32842897694081097,0.32842897694081097,1,1,0,fail
32672,0.9125738535395012,0,0.02070359259871261,0.02070359259871261,1,1,0,fail
32673,0.21957232247025651,0,0.18358816318826726,0.18358816318826726,0,0,0,non_int
32674,1.4790533563198331,3,0.14215342961859223,0.14215342961859223,0,0,0,non_int
32675,0.36675420456114693,0,0.011168132889615722,0.011168132889615722,0,0,0,non_int
32676,3.948322651947384,2,0.10669352371289761,0.10669352371289761,0,0,0,non_int
32677,2.2018366664603253,2,0.09132682846917137,0.09132682846917137,0,0,0,non_int
32678,1.4947326157209315,2,0.43278924202739405,0.43278924202739405,0,0,0,non_int
32679,0.5696263877652086,1,0.529338886521125,0.529338886521125,0,0,0,non_int
32680,4.10255062441687,4,0.08002033108466836,0.08002033108466836,0,0,0,non_int
32681,0.16202349259839297,0,0.39523601701286665,0.39523601701286665,0,0,0,non_int
32682,2.4211504830642645,3,0.2310979416532383,0.2310979416532383,0,0,0,non_int
32683,0.42784477842395113,1,0.4668556573416918,0.4668556573416918,0,0,0,non_int
32684,0.09293594150729931,0,0.19687796288782217,0.19687796288782217,0,0,0,non_int
32685,1.2648445998175226,0,0.08569330328636532,0.5428466516431827,1,0,1,success
32686,0.05524100588404422,0,0.19561118633139007,0.19561118633139007,0,0,0,non_int
32687,9.857150706378736,14,0.05155827424802118,0.5257791371240106,1,0,1,success
32688,0.31461281882399034,0,0.13159554573314372,0.13159554573314372,1,1,0,fail
32689,0.2951598793099408,0,0.7276339523271502,0.7276339523271502,0,0,0,non_int
32690,0.026906748116712544,0,0.31263403887686925,0.31263403887686925,0,0,0,non_int
32691,1.9846445220555449,0,0.45271088290911343,0.45271088290911343,0,0,0,non_int
32692,7.051875776051925,8,0.17824740457782387,0.589123702288912,1,0,1,success
32693,1.0982301497265363,4,0.270399358043309,0.270399358043309,0,0,0,non_int
32694,5.602961330047455,10,0.05673075595018058,0.5283653779750903,1,0,1,success
32695,7.427917955486583,9,0.2435713003444829,0.6217856501722414,1,0,1,success
32696,1.7216493467442027,4,0.3117276397985468,0.3117276397985468,0,0,0,non_int
32697,0.6638370604921363,1,0.15374732223362372,0.15374732223362372,0,0,0,non_int
32698,1.349104330983833,2,0.17651259559824217,0.17651259559824217,0,0,0,non_int
32699,0.03431869454107097,0,0.4391720866655786,0.4391720866655786,0,0,0,non_int
32700,0.037631488284176874,0,0.5930190119064921,0.5930190119064921,1,1,0,fail
32701,1.3532079707159543,2,0.2491652775943504,0.2491652775943504,0,0,0,non_int
32702,0.4560379312411088,0,0.7253312567229346,0.7253312567229346,0,0,0,non_int
32703,0.6961755656803443,1,0.20646691131811215,0.20646691131811215,0,0,0,non_int
32704,0.6019778355539509,2,0.40347039887171643,0.40347039887171643,0,0,0,non_int
32705,12.92976901757337,14,0.00446067143810772,0.5022303357190538,1,0,1,success
32706,0.973279896406795,3,0.04465414456073751,0.04465414456073751,0,0,0,non_int
32707,1.3579209372677556,4,0.35655065911481837,0.35655065911481837,0,0,0,non_int
32708,0.06750619351796863,0,0.04148474011959596,0.04148474011959596,0,0,0,non_int
32709,4.208545445316813,5,0.11542048271739812,0.5577102413586991,1,0,1,success
32710,0.6742841252744866,0,0.3142939136425356,0.3142939136425356,0,0,0,non_int
32711,0.37593023904400746,1,0.5794195842245047,0.5794195842245047,1,1,0,fail
32712,0.23949131409168783,0,0.3239345676942584,0.3239345676942584,0,0,0,non_int
32713,0.5127731813675801,0,0.3885791065174001,0.3885791065174001,0,0,0,non_int
32714,4.81866319527858,5,0.006353804821698114,0.503176902410849,1,0,1,success
32715,0.18714681369880717,0,0.1642924785882354,0.1642924785882354,0,0,0,non_int
32716,0.039924609741148316,0,0.26187447238347417,0.26187447238347417,0,0,0,non_int
32717,0.8654305181304848,2,0.19710919362047202,0.19710919362047202,0,0,0,non_int
32718,0.674309534013489,0,0.05859993028762735,0.05859993028762735,0,0,0,non_int
32719,2.3770540455711595,2,0.1159057972249229,0.1159057972249229,0,0,0,non_int
32720,0.08247348130519384,0,0.011712486449145167,0.011712486449145167,1,1,0,fail
32721,8.761251848410419,6,0.6190411140642568,0.8095205570321284,1,0,1,success
32722,9.342306458366696,22,0.1148942097886028,0.5574471048943014,1,0,1,success
32723,1.3457547949965283,4,0.15911573599823844,0.15911573599823844,0,0,0,non_int
32724,10.567049294089744,21,0.2606192980892535,0.6303096490446267,1,0,1,success
32725,0.07320903771112933,0,0.2115896534074906,0.2115896534074906,1,1,0,fail
32726,17.61646646722083,36,0.16646785523497365,0.5832339276174868,1,0,1,success
32727,0.27415674261002154,0,0.419172441010934,0.419172441010934,0,0,0,non_int
32728,3.182877425971726,9,0.6184585757532773,0.8092292878766387,1,0,1,success
32729,0.9411589619162289,1,0.16878735602756656,0.16878735602756656,0,0,0,non_int
32730,4.3490602771180695,3,0.06287044628830102,0.06287044628830102,0,0,0,non_int
32731,0.1459155761789639,0,0.7203239267361392,0.7203239267361392,0,0,0,non_int
32732,0.0989974742816884,0,0.11326451866855515,0.11326451866855515,0,0,0,non_int
32733,2.585624419849191,3,0.029724479939712403,0.5148622399698563,1,0,1,success
32734,0.44208677748916336,0,0.012817172802558667,0.012817172802558667,0,0,0,non_int
32735,28.813250788439554,51,0.17365944785261034,0.5868297239263052,1,0,1,success
32736,0.04642727859424035,0,0.030753494940528467,0.030753494940528467,0,0,0,non_int
32737,1.3897699344902879,1,0.4389677031021073,0.4389677031021073,0,0,0,non_int
32738,40.400423641736296,59,0.193667755184541,0.5968338775922706,1,0,1,success
32739,2.3561839266178475,4,0.2162533600990442,0.2162533600990442,0,0,0,non_int
32740,0.8593766472288876,1,0.3636901086600938,0.6818450543300469,1,0,1,success
32741,1.2101467852621244,0,0.024717153477421247,0.024717153477421247,0,0,0,non_int
32742,1.9630182187507452,0,0.229869156288597,0.229869156288597,0,0,0,non_int
32743,1.7732818387364224,2,0.2708733406760207,0.2708733406760207,0,0,0,non_int
32744,0.6743801345431084,0,0.12481157706320428,0.12481157706320428,0,0,0,non_int
32745,0.6883392662257787,0,0.2924770592722372,0.2924770592722372,0,0,0,non_int
32746,0.1054450927032925,1,0.22965258513519957,0.22965258513519957,0,0,0,non_int
32747,0.1131571015950299,0,0.05080563989813267,0.05080563989813267,0,0,0,non_int
32748,0.05773446885341137,0,0.22558643622303007,0.22558643622303007,0,0,0,non_int
32749,1.4753482140758092,4,0.03440208574057456,0.03440208574057456,0,0,0,non_int
32750,0.4151884400309002,0,0.39031891355164544,0.39031891355164544,0,0,0,non_int
32751,0.2331841425431788,0,0.3981402737774194,0.3981402737774194,0,0,0,non_int
32752,2.6390636234665372,0,0.41962844742372923,0.41962844742372923,0,0,0,non_int
32753,1.7400127608745506,0,0.20369647053646536,0.6018482352682327,1,0,1,success
32754,4.464431719618009,5,0.05349537013806586,0.05349537013806586,0,0,0,non_int
32755,2.2313058989040853,4,0.24759918748235651,0.24759918748235651,0,0,0,non_int
32756,0.08158736390072818,0,0.17515900661985115,0.17515900661985115,0,0,0,non_int
32757,2.8081144542713097,3,0.023920534515071788,0.023920534515071788,0,0,0,non_int
32758,0.11296503190019934,1,0.17603165702782955,0.17603165702782955,1,1,0,fail
32759,1.4139426166350233,0,0.33708472800894596,0.33708472800894596,0,0,0,non_int
32760,5.164660220394273,3,0.24987344212656348,0.24987344212656348,0,0,0,non_int
32761,2.1935798501544617,5,0.20672074322956263,0.6033603716147813,1,0,1,success
32762,2.895063651326634,5,0.6093380684369009,0.6093380684369009,0,0,0,non_int
32763,0.33334357503144324,0,0.16144184806186013,0.16144184806186013,1,1,0,fail
32764,0.14264655996348466,0,0.18588150334348646,0.18588150334348646,0,0,0,non_int
32765,0.06489383907582243,0,0.38502540580002875,0.38502540580002875,1,1,0,fail
32766,0.02129802262399199,0,0.050583215137336074,0.050583215137336074,0,0,0,non_int
32767,0.23785272789556464,1,0.16219808184000012,0.16219808184000012,1,1,0,fail
32768,3.562953939438371,7,0.20995667397501258,0.6049783369875062,1,0,1,success
32769,0.019430836452585712,0,0.06285477245054893,0.06285477245054893,1,1,0,fail
32770,1.5255083288911748,2,0.5162516995836327,0.5162516995836327,0,0,0,non_int
32771,0.0650328097493514,0,0.05432600074626033,0.05432600074626033,0,0,0,non_int
32772,2.7190155436245043,6,0.15779686383608404,0.15779686383608404,0,0,0,non_int
32773,6.873423950353681,13,0.321880988350468,0.6609404941752339,1,0,1,success
32774,1.2321023410284304,2,0.4127335383927109,0.4127335383927109,0,0,0,non_int
32775,0.6074176564672731,1,0.14504725704490318,0.5725236285224515,1,0,1,success
32776,0.5490607655943178,0,0.3461804766510421,0.3461804766510421,0,0,0,non_int
32777,3.2515167940008585,1,0.4479523864790346,0.7239761932395172,1,0,1,success
32778,0.49652475760353626,0,0.10257655747667228,0.10257655747667228,1,1,0,fail
32779,0.5423824882732818,1,0.09168769410468977,0.09168769410468977,0,0,0,non_int
32780,0.7108749888007359,0,0.47479129444417567,0.47479129444417567,0,0,0,non_int
32781,0.07706429573004661,0,0.014251677589362242,0.014251677589362242,0,0,0,non_int
32782,0.909724753805825,5,0.04103421489096612,0.04103421489096612,0,0,0,non_int
32783,0.14513059233370632,0,0.04931731469359665,0.04931731469359665,0,0,0,non_int
32784,0.2718473973907487,1,0.09499209596677737,0.09499209596677737,1,1,0,fail
32785,0.20900292091124395,0,0.0928333001571502,0.0928333001571502,0,0,0,non_int
32786,0.31489587417663123,0,0.28274109110562073,0.28274109110562073,0,0,0,non_int
32787,0.5433828092560441,3,0.3170361842161645,0.3170361842161645,0,0,0,non_int
32788,0.06120747181420388,0,0.6154917896254282,0.6154917896254282,1,1,0,fail
32789,1.104182934879447,2,0.191293280670313,0.191293280670313,0,0,0,non_int
32790,2.4336581492544944,5,0.5607304246106654,0.5607304246106654,0,0,0,non_int
32791,0.06477772929178621,0,0.08065508862727401,0.08065508862727401,1,1,0,fail
32792,0.4569883021026906,1,0.14427408690622204,0.14427408690622204,1,1,0,fail
32793,0.3273232616835327,1,0.11534140211390222,0.11534140211390222,1,1,0,fail
32794,0.772439734821119,0,0.799705833855539,0.799705833855539,0,0,0,non_int
32795,0.1819827675364035,0,0.13646506358738603,0.13646506358738603,1,1,0,fail
32796,0.5588096027450287,0,0.2668268962633951,0.2668268962633951,0,0,0,non_int
32797,0.6167654662196913,2,0.19790451228059605,0.19790451228059605,0,0,0,non_int
32798,0.42291838172888213,1,0.10853492434017223,0.10853492434017223,0,0,0,non_int
32799,0.5153495635711187,1,0.45849577592427115,0.7292478879621356,1,0,1,success
32800,2.2567032659238646,1,0.491398996367543,0.7456994981837715,1,0,1,success
32801,0.5657797552180717,1,0.5952813290763425,0.5952813290763425,0,0,0,non_int
32802,0.2902483676728014,2,0.6576302379974057,0.8288151189987029,1,0,1,success
32803,1.1187056394858779,2,0.092896088970238,0.092896088970238,0,0,0,non_int
32804,0.8061018160793144,1,0.03916356799195362,0.03916356799195362,0,0,0,non_int
32805,0.6139977230847414,3,0.08601800052587105,0.08601800052587105,0,0,0,non_int
32806,1.5489432970543435,1,0.11820872282821598,0.11820872282821598,0,0,0,non_int
32807,0.2415154709973806,0,0.12106885070238808,0.12106885070238808,0,0,0,non_int
32808,0.86630122965148,0,0.29070968290201543,0.29070968290201543,1,1,0,fail
32809,0.9819814583777069,1,0.14010273758494382,0.14010273758494382,0,0,0,non_int
32810,1.5738655326002167,1,0.3229047251201204,0.3229047251201204,0,0,0,non_int
32811,0.3073147269806079,1,0.4752338887099705,0.7376169443549853,1,0,1,success
32812,0.23580304717664077,0,0.013249512358572265,0.013249512358572265,1,1,0,fail
32813,2.1925331916632556,2,0.03705818546869343,0.03705818546869343,0,0,0,non_int
32814,1.752781650643751,2,0.4980707863573705,0.7490353931786853,1,0,1,success
32815,0.4571942783297622,0,0.12756585688608657,0.12756585688608657,0,0,0,non_int
32816,1.0472564131999715,1,0.24326181331730135,0.24326181331730135,0,0,0,non_int
32817,6.585487343786405,13,0.6065992438247791,0.6065992438247791,0,0,0,non_int
32818,0.48664338223600145,1,0.430407722954324,0.430407722954324,0,0,0,non_int
32819,0.28308563970702555,1,0.2677664887285014,0.2677664887285014,0,0,0,non_int
32820,2.0380048203137986,2,0.2449164967332105,0.2449164967332105,0,0,0,non_int
32821,1.124520027003822,0,0.010749697322934293,0.010749697322934293,0,0,0,non_int
32822,0.5238035779675817,2,0.21353004613860732,0.21353004613860732,0,0,0,non_int
32823,0.061696867558223296,0,0.3628321420825854,0.3628321420825854,0,0,0,non_int
32824,1.6179856271627828,3,0.32503457230106764,0.32503457230106764,0,0,0,non_int
32825,1.8876036598485202,1,0.49160259957724856,0.7458012997886243,1,0,1,success
32826,5.827488405055099,6,0.3527504755621923,0.3527504755621923,0,0,0,non_int
32827,0.3409474459266852,1,0.37489357179983307,0.37489357179983307,0,0,0,non_int
32828,5.164953783447172,11,0.0504221632102564,0.5252110816051282,1,0,1,success
32829,3.3334431420138606,8,0.1005577228620623,0.5502788614310311,1,0,1,success
32830,0.40239420498162515,0,0.4350614729624361,0.4350614729624361,1,1,0,fail
32831,6.488827435306633,6,0.2413035856330153,0.6206517928165076,1,0,1,success
32832,1.0992081858456269,0,0.28439840931839117,0.6421992046591956,1,0,1,success
32833,7.444860869757867,10,0.3397804132533825,0.6698902066266912,1,0,1,success
32834,1.9158358037071255,0,0.251319506950884,0.251319506950884,0,0,0,non_int
32835,0.34994879568801573,0,0.5023020894031283,0.5023020894031283,0,0,0,non_int
32836,0.189596164276153,1,0.6088509639469217,0.6088509639469217,0,0,0,non_int
32837,1.4205478203036475,0,0.058816079433338206,0.058816079433338206,0,0,0,non_int
32838,0.1656179144475102,0,0.5121561256543748,0.5121561256543748,0,0,0,non_int
32839,1.782051733297849,3,0.008784230985712198,0.008784230985712198,0,0,0,non_int
32840,0.520803555331451,1,0.20914873126631997,0.20914873126631997,0,0,0,non_int
32841,5.291022756082564,7,0.6577112525411175,0.8288556262705588,1,0,1,success
32842,0.05749058476162209,0,0.03190313641228843,0.03190313641228843,0,0,0,non_int
32843,0.2514360509412319,0,0.709730062175777,0.709730062175777,1,1,0,fail
32844,1.2664769312886734,2,0.3674276045129992,0.6837138022564997,1,0,1,success
32845,0.9035090050036257,2,0.2766009404702151,0.2766009404702151,0,0,0,non_int
32846,4.1052827360360675,7,0.5149531713952646,0.5149531713952646,0,0,0,non_int
32847,0.22620294461789023,0,0.33208084831934553,0.33208084831934553,0,0,0,non_int
32848,0.29668475751768775,0,0.011862987916054515,0.011862987916054515,1,1,0,fail
32849,0.06117484661529157,0,0.08944734007219912,0.08944734007219912,0,0,0,non_int
32850,0.005366534041514428,0,0.20816279422550887,0.20816279422550887,0,0,0,non_int
32851,10.93650090387552,16,0.04525520674710861,0.5226276033735543,1,0,1,success
32852,2.5803017746815624,1,0.008546027161003639,0.008546027161003639,0,0,0,non_int
32853,0.09703236746359235,0,0.41077001637428256,0.41077001637428256,0,0,0,non_int
32854,0.4202479357450104,0,0.06988850965030015,0.06988850965030015,1,1,0,fail
32855,0.12005060142814017,0,0.44035979373815143,0.44035979373815143,1,1,0,fail
32856,2.374149422046905,6,0.1605473096553321,0.1605473096553321,0,0,0,non_int
32857,0.12452612831468743,0,0.050901111913620366,0.050901111913620366,0,0,0,non_int
32858,0.550304025477975,1,0.2360897613927777,0.2360897613927777,0,0,0,non_int
32859,0.3153915440000687,0,0.3646488331745755,0.3646488331745755,0,0,0,non_int
32860,0.03541239905356515,0,0.04672945623545558,0.04672945623545558,0,0,0,non_int
32861,0.5345545461548925,0,0.17891653135572883,0.17891653135572883,1,1,0,fail
32862,0.4429797506673568,0,0.1740949683645288,0.1740949683645288,0,0,0,non_int
32863,0.050994797504900255,0,0.02164780021750427,0.02164780021750427,1,1,0,fail
32864,0.00529891435227538,0,0.2813729410043972,0.2813729410043972,1,1,0,fail
32865,2.6462317279035377,7,0.3998516716451724,0.3998516716451724,0,0,0,non_int
32866,0.8335418926660282,1,0.006846480722452193,0.5034232403612261,1,0,1,success
32867,1.0103730180465953,0,0.09821377847439257,0.09821377847439257,0,0,0,non_int
32868,0.9019764894045474,2,0.6996960757612569,0.6996960757612569,0,0,0,non_int
32869,3.7402692477899233,2,0.02772746836176476,0.02772746836176476,0,0,0,non_int
32870,0.40940726914082615,0,0.3298211614292599,0.3298211614292599,1,1,0,fail
32871,0.5750843826640007,1,0.13730030167216883,0.13730030167216883,0,0,0,non_int
32872,0.6882534539706234,0,0.30923772672229893,0.30923772672229893,0,0,0,non_int
32873,0.29791908011298096,0,0.0014897460441701618,0.0014897460441701618,0,0,0,non_int
32874,0.05583432321235898,0,0.0038109055742938233,0.0038109055742938233,0,0,0,non_int
32875,0.0024604527399290413,0,0.5211654375053295,0.5211654375053295,1,1,0,fail
32876,1.020941256386003,1,0.009732027577243228,0.009732027577243228,0,0,0,non_int
